route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9152,3,5802679,the Richmond District,0,443481,110127
9152,3,5802680,the Richmond District,0,443474,110127
9152,3,5802681,the Richmond District,0,443471,110127
9152,3,5802682,the Richmond District,0,443478,110127
9152,3,5802683,the Richmond District,0,443472,110127
9152,3,5802684,the Richmond District,0,443475,110127
9152,3,5802685,the Richmond District,0,443479,110127
9152,3,5802686,the Richmond District,0,443469,110127
9152,3,5802687,the Richmond District,0,443476,110127
9152,3,5802688,the Richmond District,0,443480,110127
9152,3,5802689,the Richmond District,0,443470,110127
9152,3,5802690,the Richmond District,0,443477,110127
9152,3,5802691,the Richmond District,0,443473,110127
9152,3,5802692,the Richmond District,0,443481,110127
9152,3,5802693,the Richmond District,0,443474,110127
9152,3,5802694,the Richmond District,0,443471,110127
9152,3,5802695,the Richmond District,0,443478,110127
9152,3,5802696,the Richmond District,0,443472,110127
9152,3,5802613,the Richmond District,0,443469,110127
9152,3,5802614,the Richmond District,0,443470,110127
9152,3,5802615,the Richmond District,0,443471,110127
9152,3,5802616,the Richmond District,0,443472,110127
9152,3,5802617,the Richmond District,0,443469,110127
9152,3,5802618,the Richmond District,0,443470,110127
9152,3,5802619,the Richmond District,0,443471,110127
9152,3,5802620,the Richmond District,0,443472,110127
9152,3,5802621,the Richmond District,0,443469,110127
9152,3,5802622,the Richmond District,0,443470,110127
9152,3,5802623,the Richmond District,0,443471,110127
9152,3,5802624,the Richmond District,0,443472,110127
9152,3,5802625,the Richmond District,0,443469,110127
9152,3,5802626,the Richmond District,0,443470,110127
9152,3,5802627,the Richmond District,0,443471,110127
9152,3,5802628,the Richmond District,0,443472,110127
9152,3,5802629,the Richmond District,0,443469,110127
9152,3,5802630,the Richmond District,0,443470,110127
9152,3,5802631,the Richmond District,0,443473,110127
9152,2,5802388,the Richmond District,0,443459,110127
9152,2,5802389,the Richmond District,0,443462,110127
9152,2,5802390,the Richmond District,0,443456,110127
9152,2,5802391,the Richmond District,0,443463,110127
9152,2,5802392,the Richmond District,0,443457,110127
9152,2,5802393,the Richmond District,0,443464,110127
9152,2,5802394,the Richmond District,0,443460,110127
9152,2,5802395,the Richmond District,0,443461,110127
9152,2,5802396,the Richmond District,0,443458,110127
9152,2,5802397,the Richmond District,0,443465,110127
9152,2,5802398,the Richmond District,0,443459,110127
9152,2,5802399,the Richmond District,0,443462,110127
9152,2,5802400,the Richmond District,0,443466,110127
9152,2,5802401,the Richmond District,0,443456,110127
9152,2,5802402,the Richmond District,0,443463,110127
9152,2,5802403,the Richmond District,0,443467,110127
9152,2,5802404,the Richmond District,0,443457,110127
9152,2,5802405,the Richmond District,0,443464,110127
9152,3,5802633,the Richmond District,0,443471,110127
9152,3,5802634,the Richmond District,0,443472,110127
9152,3,5802635,the Richmond District,0,443475,110127
9152,3,5802636,the Richmond District,0,443469,110127
9152,3,5802637,the Richmond District,0,443476,110127
9152,3,5802638,the Richmond District,0,443470,110127
9152,3,5802639,the Richmond District,0,443477,110127
9152,3,5802640,the Richmond District,0,443473,110127
9152,3,5802641,the Richmond District,0,443474,110127
9152,3,5802642,the Richmond District,0,443471,110127
9152,3,5802643,the Richmond District,0,443478,110127
9152,3,5802644,the Richmond District,0,443472,110127
9152,3,5802645,the Richmond District,0,443475,110127
9152,3,5802646,the Richmond District,0,443479,110127
9152,3,5802647,the Richmond District,0,443469,110127
9152,3,5802648,the Richmond District,0,443476,110127
9152,3,5802649,the Richmond District,0,443480,110127
9152,3,5802650,the Richmond District,0,443470,110127
9152,3,5802651,the Richmond District,0,443477,110127
9152,3,5802652,the Richmond District,0,443473,110127
9152,3,5802653,the Richmond District,0,443481,110127
9152,3,5802654,the Richmond District,0,443474,110127
9152,3,5802655,the Richmond District,0,443471,110127
9152,3,5802656,the Richmond District,0,443478,110127
9152,3,5802657,the Richmond District,0,443472,110127
9152,3,5802658,the Richmond District,0,443475,110127
9152,3,5802659,the Richmond District,0,443479,110127
9152,3,5802660,the Richmond District,0,443469,110127
9152,3,5802661,the Richmond District,0,443476,110127
9152,3,5802662,the Richmond District,0,443480,110127
9152,3,5802663,the Richmond District,0,443470,110127
9152,3,5802664,the Richmond District,0,443477,110127
9152,3,5802665,the Richmond District,0,443473,110127
9152,3,5802666,the Richmond District,0,443481,110127
9152,3,5802667,the Richmond District,0,443474,110127
9152,3,5802668,the Richmond District,0,443471,110127
9152,3,5802669,the Richmond District,0,443478,110127
9152,3,5802670,the Richmond District,0,443472,110127
9152,3,5802671,the Richmond District,0,443475,110127
9152,3,5802672,the Richmond District,0,443479,110127
9152,3,5802673,the Richmond District,0,443469,110127
9152,3,5802674,the Richmond District,0,443476,110127
9152,3,5802675,the Richmond District,0,443480,110127
9152,3,5802676,the Richmond District,0,443470,110127
9152,3,5802677,the Richmond District,0,443477,110127
9152,3,5802678,the Richmond District,0,443473,110127
9152,2,5802453,the Richmond District,0,443456,110127
9152,2,5802454,the Richmond District,0,443463,110127
9152,2,5802490,the Richmond District,0,443467,110127
9152,2,5802489,the Richmond District,0,443457,110127
9152,2,5802488,the Richmond District,0,443464,110127
9152,2,5802455,the Richmond District,0,443460,110127
9152,2,5802456,the Richmond District,0,443468,110127
9152,2,5802457,the Richmond District,0,443461,110127
9152,2,5802459,the Richmond District,0,443458,110127
9152,2,5802460,the Richmond District,0,443465,110127
9152,2,5802462,the Richmond District,0,443459,110127
9152,2,5802463,the Richmond District,0,443456,110127
9152,2,5802465,the Richmond District,0,443463,110127
9152,2,5802467,the Richmond District,0,443457,110127
9152,2,5802468,the Richmond District,0,443464,110127
9152,2,5802469,the Richmond District,0,443460,110127
9152,2,5802471,the Richmond District,0,443461,110127
9152,2,5802472,the Richmond District,0,443458,110127
9152,3,5802698,the Richmond District,0,443479,110127
9152,3,5802699,the Richmond District,0,443469,110127
9152,3,5802700,the Richmond District,0,443476,110127
9152,3,5802736,the Richmond District,0,443480,110127
9152,3,5802735,the Richmond District,0,443470,110127
9152,3,5802734,the Richmond District,0,443477,110127
9152,3,5802701,the Richmond District,0,443473,110127
9152,3,5802702,the Richmond District,0,443481,110127
9152,3,5802703,the Richmond District,0,443474,110127
9152,3,5802705,the Richmond District,0,443471,110127
9152,3,5802706,the Richmond District,0,443478,110127
9152,3,5802708,the Richmond District,0,443472,110127
9152,3,5802709,the Richmond District,0,443469,110127
9152,3,5802711,the Richmond District,0,443476,110127
9152,3,5802713,the Richmond District,0,443470,110127
9152,3,5802714,the Richmond District,0,443477,110127
9152,3,5802715,the Richmond District,0,443473,110127
9152,3,5802717,the Richmond District,0,443474,110127
9152,3,5802718,the Richmond District,0,443471,110127
9152,3,5802720,the Richmond District,0,443472,110127
9152,3,5802721,the Richmond District,0,443476,110127
9152,3,5802722,the Richmond District,0,443470,110127
9152,3,5802723,the Richmond District,0,443473,110127
9152,3,5802725,the Richmond District,0,443474,110127
9152,3,5802726,the Richmond District,0,443472,110127
9152,3,5802728,the Richmond District,0,443470,110127
9152,2,5802367,the Richmond District,0,443456,110127
9152,2,5802368,the Richmond District,0,443457,110127
9152,2,5802369,the Richmond District,0,443458,110127
9152,2,5802370,the Richmond District,0,443459,110127
9152,2,5802371,the Richmond District,0,443456,110127
9152,2,5802372,the Richmond District,0,443457,110127
9152,2,5802373,the Richmond District,0,443458,110127
9152,2,5802374,the Richmond District,0,443459,110127
9152,2,5802375,the Richmond District,0,443456,110127
9152,2,5802376,the Richmond District,0,443457,110127
9152,2,5802377,the Richmond District,0,443458,110127
9152,2,5802378,the Richmond District,0,443459,110127
9152,2,5802379,the Richmond District,0,443456,110127
9152,2,5802380,the Richmond District,0,443457,110127
9152,2,5802381,the Richmond District,0,443458,110127
9152,2,5802382,the Richmond District,0,443459,110127
9152,2,5802383,the Richmond District,0,443456,110127
9152,2,5802384,the Richmond District,0,443457,110127
9152,2,5802385,the Richmond District,0,443460,110127
9152,2,5802387,the Richmond District,0,443458,110127
9152,1,5802000,California & Presidio,0,443432,110128
9152,1,5801999,California & Presidio,0,443452,110128
9152,1,5801998,California & Presidio,0,443447,110128
9152,1,5801997,California & Presidio,0,443451,110128
9152,1,5801996,California & Presidio,0,443441,110128
9152,1,5801995,California & Presidio,0,443440,110128
9152,1,5801994,California & Presidio,0,443439,110128
9152,1,5801993,California & Presidio,0,443445,110128
9152,1,5801992,California & Presidio,0,443450,110128
9152,1,5801930,California & Presidio,0,443432,110128
9152,1,5801966,the Richmond District,0,443445,110131
9152,1,5801965,the Richmond District,0,443428,110131
9152,1,5801964,the Richmond District,0,443446,110131
9152,1,5801963,the Richmond District,0,443442,110131
9152,1,5801962,the Richmond District,0,443445,110131
9152,1,5801961,the Richmond District,0,443428,110131
9152,1,5801960,the Richmond District,0,443446,110131
9152,1,5801959,the Richmond District,0,443442,110131
9152,2,5802406,the Richmond District,0,443460,110127
9152,2,5802407,the Richmond District,0,443468,110127
9152,2,5802408,the Richmond District,0,443461,110127
9152,2,5802409,the Richmond District,0,443458,110127
9152,2,5802410,the Richmond District,0,443465,110127
9152,2,5802411,the Richmond District,0,443459,110127
9152,2,5802412,the Richmond District,0,443462,110127
9152,2,5802413,the Richmond District,0,443466,110127
9152,2,5802414,the Richmond District,0,443456,110127
9152,2,5802415,the Richmond District,0,443463,110127
9152,2,5802416,the Richmond District,0,443467,110127
9152,2,5802417,the Richmond District,0,443457,110127
9152,2,5802418,the Richmond District,0,443464,110127
9152,2,5802419,the Richmond District,0,443460,110127
9152,2,5802420,the Richmond District,0,443468,110127
9152,2,5802421,the Richmond District,0,443461,110127
9152,2,5802422,the Richmond District,0,443458,110127
9152,2,5802423,the Richmond District,0,443465,110127
9152,2,5802424,the Richmond District,0,443459,110127
9152,2,5802425,the Richmond District,0,443462,110127
9152,2,5802426,the Richmond District,0,443466,110127
9152,2,5802427,the Richmond District,0,443456,110127
9152,2,5802428,the Richmond District,0,443463,110127
9152,2,5802429,the Richmond District,0,443467,110127
9152,2,5802430,the Richmond District,0,443457,110127
9152,2,5802431,the Richmond District,0,443464,110127
9152,2,5802432,the Richmond District,0,443460,110127
9152,2,5802433,the Richmond District,0,443468,110127
9152,2,5802434,the Richmond District,0,443461,110127
9152,2,5802435,the Richmond District,0,443458,110127
9152,2,5802436,the Richmond District,0,443465,110127
9152,2,5802437,the Richmond District,0,443459,110127
9152,2,5802438,the Richmond District,0,443462,110127
9152,2,5802439,the Richmond District,0,443466,110127
9152,2,5802440,the Richmond District,0,443456,110127
9152,2,5802441,the Richmond District,0,443463,110127
9152,2,5802442,the Richmond District,0,443467,110127
9152,2,5802443,the Richmond District,0,443457,110127
9152,2,5802444,the Richmond District,0,443464,110127
9152,2,5802445,the Richmond District,0,443460,110127
9152,2,5802446,the Richmond District,0,443468,110127
9152,2,5802447,the Richmond District,0,443461,110127
9152,2,5802448,the Richmond District,0,443458,110127
9152,2,5802449,the Richmond District,0,443465,110127
9152,2,5802450,the Richmond District,0,443459,110127
9152,2,5802452,the Richmond District,0,443466,110127
9152,1,5802071,the Richmond District,0,443430,110131
9152,1,5801974,the Richmond District,0,443432,110131
9152,1,5802118,the Richmond District,0,443442,110131
9152,1,5801971,the Richmond District,0,443447,110131
9152,1,5802140,the Richmond District,0,443428,110131
9152,1,5802138,the Richmond District,0,443438,110131
9152,1,5802137,the Richmond District,0,443449,110131
9152,1,5802135,the Richmond District,0,443444,110131
9152,1,5802134,the Richmond District,0,443446,110131
9152,1,5802132,the Richmond District,0,443450,110131
9152,1,5802131,the Richmond District,0,443443,110131
9152,1,5802129,the Richmond District,0,443434,110131
9152,1,5802128,the Richmond District,0,443448,110131
9152,1,5802126,the Richmond District,0,443433,110131
9152,1,5802125,the Richmond District,0,443431,110131
9152,1,5802124,the Richmond District,0,443441,110131
9152,1,5802123,the Richmond District,0,443430,110131
9152,1,5802122,the Richmond District,0,443440,110131
9152,2,5802474,the Richmond District,0,443459,110127
9152,2,5802475,the Richmond District,0,443463,110127
9152,2,5802476,the Richmond District,0,443457,110127
9152,2,5802477,the Richmond District,0,443460,110127
9152,2,5802479,the Richmond District,0,443461,110127
9152,2,5802480,the Richmond District,0,443459,110127
9152,2,5802482,the Richmond District,0,443457,110127
9152,3,5802710,California & Presidio,0,443476,110128
9152,3,5802632,California & Presidio,0,443474,110128
9152,2,5802464,California & Presidio,0,443463,110128
9152,2,5802386,California & Presidio,0,443461,110128
9152,1,5802117,California & Presidio,0,443435,110128
9152,1,5802114,California & Presidio,0,443455,110128
9152,1,5802113,California & Presidio,0,443437,110128
9152,1,5802112,California & Presidio,0,443454,110128
9152,1,5802111,California & Presidio,0,443453,110128
9152,1,5802110,California & Presidio,0,443436,110128
9152,1,5802109,California & Presidio,0,443430,110128
9152,1,5802108,California & Presidio,0,443432,110128
9152,1,5802106,California & Presidio,0,443447,110128
9152,1,5802105,California & Presidio,0,443428,110128
9152,1,5802104,California & Presidio,0,443438,110128
9152,1,5802103,California & Presidio,0,443449,110128
9152,1,5802102,California & Presidio,0,443444,110128
9152,1,5802101,California & Presidio,0,443446,110128
9152,1,5802100,California & Presidio,0,443450,110128
9152,1,5802099,California & Presidio,0,443443,110128
9152,1,5802098,California & Presidio,0,443434,110128
9152,1,5802097,California & Presidio,0,443448,110128
9152,1,5802096,California & Presidio,0,443433,110128
9152,1,5802095,California & Presidio,0,443431,110128
9152,1,5802094,California & Presidio,0,443441,110128
9152,1,5801975,California & Presidio,0,443440,110128
9152,1,5801973,California & Presidio,0,443439,110128
9152,1,5801972,California & Presidio,0,443445,110128
9152,1,5802139,California & Presidio,0,443435,110128
9152,1,5802136,California & Presidio,0,443437,110128
9152,1,5802133,California & Presidio,0,443436,110128
9152,1,5802130,California & Presidio,0,443432,110128
9152,1,5802127,California & Presidio,0,443447,110128
9152,1,5802026,California & Presidio,0,443429,110128
9152,1,5802116,California & Presidio,0,443452,110128
9152,1,5802005,California & Presidio,0,443451,110128
9152,1,5802018,California & Presidio,0,443444,110128
9152,1,5802017,California & Presidio,0,443429,110128
9152,1,5802001,California & Presidio,0,443450,110128
9152,1,5802145,the Richmond District,0,443438,110131
9152,1,5802144,the Richmond District,0,443449,110131
9152,1,5802029,the Richmond District,0,443437,110131
9152,1,5802028,the Richmond District,0,443444,110131
9152,1,5802027,the Richmond District,0,443446,110131
9152,1,5802025,the Richmond District,0,443436,110131
9152,1,5802024,the Richmond District,0,443450,110131
9152,1,5802023,the Richmond District,0,443443,110131
9152,1,5801933,the Richmond District,0,443432,110131
9152,1,5801932,the Richmond District,0,443434,110131
9152,1,5802022,the Richmond District,0,443448,110131
9152,1,5802006,the Richmond District,0,443447,110131
9152,1,5802021,the Richmond District,0,443433,110131
9152,1,5802020,the Richmond District,0,443431,110131
9152,1,5802084,the Richmond District,0,443441,110131
9152,1,5802019,the Richmond District,0,443430,110131
9152,1,5802004,the Richmond District,0,443440,110131
9152,1,5802003,the Richmond District,0,443439,110131
9152,1,5801958,the Richmond District,0,443440,110131
9152,1,5801957,the Richmond District,0,443445,110131
9152,1,5801956,the Richmond District,0,443428,110131
9152,1,5801955,the Richmond District,0,443444,110131
9152,1,5801954,the Richmond District,0,443446,110131
9152,1,5801953,the Richmond District,0,443442,110131
9152,1,5801952,the Richmond District,0,443431,110131
9152,1,5801951,the Richmond District,0,443440,110131
9152,1,5801950,the Richmond District,0,443445,110131
9152,1,5801949,the Richmond District,0,443428,110131
9152,1,5802143,the Richmond District,0,443449,110131
9152,1,5801948,the Richmond District,0,443444,110131
9152,1,5802142,the Richmond District,0,443446,110131
9152,1,5801947,the Richmond District,0,443443,110131
9152,1,5801946,the Richmond District,0,443434,110131
9152,1,5801945,the Richmond District,0,443442,110131
9152,1,5802141,the Richmond District,0,443448,110131
9152,1,5801944,the Richmond District,0,443433,110131
9152,1,5801943,the Richmond District,0,443431,110131
9152,1,5801942,the Richmond District,0,443441,110131
9152,1,5801941,the Richmond District,0,443440,110131
9152,1,5801940,the Richmond District,0,443439,110131
9152,1,5802115,the Richmond District,0,443445,110131
9152,1,5802093,the Richmond District,0,443447,110131
9152,1,5802092,the Richmond District,0,443428,110131
9152,1,5802091,the Richmond District,0,443438,110131
9152,1,5802090,the Richmond District,0,443449,110131
9152,1,5802089,the Richmond District,0,443444,110131
9152,1,5802088,the Richmond District,0,443446,110131
9152,1,5802087,the Richmond District,0,443450,110131
9152,1,5802086,the Richmond District,0,443443,110131
9152,1,5802085,the Richmond District,0,443434,110131
9152,1,5802107,the Richmond District,0,443442,110131
9152,1,5802119,the Richmond District,0,443448,110131
9152,1,5802083,the Richmond District,0,443433,110131
9152,1,5802082,the Richmond District,0,443431,110131
9152,1,5802081,the Richmond District,0,443441,110131
9152,1,5802080,the Richmond District,0,443440,110131
9152,1,5802079,the Richmond District,0,443439,110131
9152,1,5802078,the Richmond District,0,443445,110131
9152,1,5802077,the Richmond District,0,443435,110131
9152,1,5802076,the Richmond District,0,443455,110131
9152,1,5802075,the Richmond District,0,443437,110131
9152,1,5802074,the Richmond District,0,443454,110131
9152,1,5802073,the Richmond District,0,443453,110131
9152,1,5802072,the Richmond District,0,443436,110131
9152,2,5802484,the Richmond District,0,443461,110134
9152,2,5802485,the Richmond District,0,443459,110134
9152,2,5802486,the Richmond District,0,443457,110134
9152,1,5801991,the Richmond District,0,443444,110134
9152,1,5801990,the Richmond District,0,443449,110134
9152,1,5801989,the Richmond District,0,443446,110134
9152,1,5801987,the Richmond District,0,443443,110134
9152,1,5801988,the Richmond District,0,443448,110134
9152,1,5801986,the Richmond District,0,443433,110134
9152,1,5801985,the Richmond District,0,443431,110134
9152,1,5801984,the Richmond District,0,443430,110134
9152,1,5801983,the Richmond District,0,443429,110134
9152,1,5801982,the Richmond District,0,443428,110134
9152,1,5801981,the Richmond District,0,443438,110134
9152,1,5801980,the Richmond District,0,443437,110134
9152,1,5801979,the Richmond District,0,443436,110134
9152,1,5801978,the Richmond District,0,443434,110134
9152,1,5801977,the Richmond District,0,443432,110134
9152,1,5802121,the Richmond District,0,443439,110131
9152,1,5802120,the Richmond District,0,443445,110131
9152,1,5801970,the Richmond District,0,443428,110131
9152,1,5801969,the Richmond District,0,443435,110131
9152,1,5801968,the Richmond District,0,443438,110131
9152,1,5802070,the Richmond District,0,443449,110131
9152,1,5802069,the Richmond District,0,443437,110131
9152,1,5802068,the Richmond District,0,443444,110131
9152,1,5802067,the Richmond District,0,443446,110131
9152,1,5802066,the Richmond District,0,443436,110131
9152,1,5802065,the Richmond District,0,443450,110131
9152,1,5802064,the Richmond District,0,443443,110131
9152,1,5802063,the Richmond District,0,443432,110131
9152,1,5802062,the Richmond District,0,443434,110131
9152,1,5802061,the Richmond District,0,443448,110131
9152,1,5802060,the Richmond District,0,443447,110131
9152,1,5802059,the Richmond District,0,443433,110131
9152,1,5802058,the Richmond District,0,443431,110131
9152,1,5802057,the Richmond District,0,443441,110131
9152,1,5802056,the Richmond District,0,443430,110131
9152,1,5802055,the Richmond District,0,443440,110131
9152,1,5802054,the Richmond District,0,443439,110131
9152,1,5802053,the Richmond District,0,443445,110131
9152,1,5802052,the Richmond District,0,443428,110131
9152,1,5802051,the Richmond District,0,443435,110131
9152,1,5802050,the Richmond District,0,443438,110131
9152,1,5802049,the Richmond District,0,443449,110131
9152,1,5802048,the Richmond District,0,443437,110131
9152,1,5802047,the Richmond District,0,443444,110131
9152,1,5802046,the Richmond District,0,443446,110131
9152,1,5802045,the Richmond District,0,443436,110131
9152,1,5802044,the Richmond District,0,443450,110131
9152,1,5802043,the Richmond District,0,443443,110131
9152,1,5802042,the Richmond District,0,443432,110131
9152,1,5802041,the Richmond District,0,443434,110131
9152,1,5802040,the Richmond District,0,443448,110131
9152,1,5802039,the Richmond District,0,443447,110131
9152,1,5802038,the Richmond District,0,443433,110131
9152,1,5802037,the Richmond District,0,443431,110131
9152,1,5802036,the Richmond District,0,443441,110131
9152,1,5802035,the Richmond District,0,443430,110131
9152,1,5802034,the Richmond District,0,443440,110131
9152,1,5802033,the Richmond District,0,443439,110131
9152,1,5802032,the Richmond District,0,443445,110131
9152,1,5802031,the Richmond District,0,443428,110131
9152,1,5802030,the Richmond District,0,443435,110131
9152,3,5802747,Downtown,1,443471,110137
9152,3,5802748,Downtown,1,443472,110137
9152,3,5802749,Downtown,1,443469,110137
9152,3,5802750,Downtown,1,443470,110137
9152,3,5802751,Downtown,1,443471,110137
9152,3,5802752,Downtown,1,443472,110137
9152,3,5802753,Downtown,1,443469,110137
9152,3,5802754,Downtown,1,443470,110137
9152,3,5802756,Downtown,1,443471,110137
9152,3,5802757,Downtown,1,443472,110137
9152,3,5802759,Downtown,1,443469,110137
9152,3,5802760,Downtown,1,443476,110137
9152,3,5802761,Downtown,1,443470,110137
9152,3,5802763,Downtown,1,443473,110137
9152,3,5802764,Downtown,1,443474,110137
9152,3,5802765,Downtown,1,443471,110137
9152,3,5802767,Downtown,1,443472,110137
9152,3,5802768,Downtown,1,443475,110137
9152,1,5802002,the Richmond District,0,443445,110131
9152,1,5802016,the Richmond District,0,443428,110131
9152,1,5802015,the Richmond District,0,443435,110131
9152,1,5802014,the Richmond District,0,443438,110131
9152,1,5802013,the Richmond District,0,443449,110131
9152,1,5802012,the Richmond District,0,443437,110131
9152,1,5802011,the Richmond District,0,443446,110131
9152,1,5802010,the Richmond District,0,443436,110131
9152,1,5802009,the Richmond District,0,443443,110131
9152,1,5802008,the Richmond District,0,443434,110131
9152,1,5802007,the Richmond District,0,443448,110131
9152,1,5801931,the Richmond District,0,443433,110131
9152,1,5801929,the Richmond District,0,443431,110131
9152,1,5801928,the Richmond District,0,443430,110131
9152,1,5801927,the Richmond District,0,443429,110131
9152,1,5801926,the Richmond District,0,443428,110131
9152,1,5801967,the Richmond District,0,443435,110131
9152,1,5801939,the Richmond District,0,443438,110131
9152,1,5801938,the Richmond District,0,443437,110131
9152,1,5801937,the Richmond District,0,443436,110131
9152,1,5801936,the Richmond District,0,443434,110131
9152,1,5801935,the Richmond District,0,443432,110131
9152,1,5801934,the Richmond District,0,443435,110131
9152,3,5802697,the Richmond District,0,443475,110134
9152,3,5802733,the Richmond District,0,443479,110134
9152,3,5802707,the Richmond District,0,443480,110134
9152,3,5802712,the Richmond District,0,443481,110134
9152,3,5802716,the Richmond District,0,443478,110134
9152,3,5802719,the Richmond District,0,443469,110134
9152,3,5802704,the Richmond District,0,443477,110134
9152,3,5802724,the Richmond District,0,443471,110134
9152,3,5802727,the Richmond District,0,443476,110134
9152,3,5802729,the Richmond District,0,443473,110134
9152,3,5802730,the Richmond District,0,443474,110134
9152,3,5802731,the Richmond District,0,443472,110134
9152,3,5802732,the Richmond District,0,443470,110134
9152,2,5802451,the Richmond District,0,443462,110134
9152,2,5802487,the Richmond District,0,443466,110134
9152,2,5802461,the Richmond District,0,443467,110134
9152,2,5802466,the Richmond District,0,443468,110134
9152,2,5802470,the Richmond District,0,443465,110134
9152,2,5802473,the Richmond District,0,443456,110134
9152,2,5802458,the Richmond District,0,443464,110134
9152,2,5802478,the Richmond District,0,443458,110134
9152,2,5802481,the Richmond District,0,443463,110134
9152,2,5802483,the Richmond District,0,443460,110134
9152,3,5802818,Downtown,1,443478,110137
9152,3,5802820,Downtown,1,443472,110137
9152,3,5802821,Downtown,1,443475,110137
9152,3,5802822,Downtown,1,443479,110137
9152,3,5802823,Downtown,1,443469,110137
9152,3,5802824,Downtown,1,443476,110137
9152,3,5802825,Downtown,1,443480,110137
9152,3,5802826,Downtown,1,443470,110137
9152,3,5802827,Downtown,1,443477,110137
9152,3,5802828,Downtown,1,443473,110137
9152,3,5802829,Downtown,1,443481,110137
9152,3,5802830,Downtown,1,443474,110137
9152,3,5802831,Downtown,1,443471,110137
9152,3,5802832,Downtown,1,443478,110137
9152,3,5802833,Downtown,1,443472,110137
9152,3,5802834,Downtown,1,443479,110137
9152,3,5802835,Downtown,1,443469,110137
9152,3,5802836,Downtown,1,443476,110137
9152,1,5801976,the Richmond District,0,443435,110134
9152,3,5802738,California & Presidio Ave,1,443469,110136
9152,3,5802737,California & Presidio Ave,1,443470,110136
9152,3,5802739,California & Presidio Ave,1,443471,110136
9152,3,5802740,California & Presidio Ave,1,443472,110136
9152,3,5802755,California & Presidio Ave,1,443473,110136
9152,3,5802758,California & Presidio Ave,1,443475,110136
9152,3,5802762,California & Presidio Ave,1,443477,110136
9152,3,5802766,California & Presidio Ave,1,443478,110136
9152,3,5802769,California & Presidio Ave,1,443479,110136
9152,3,5802772,California & Presidio Ave,1,443480,110136
9152,3,5802776,California & Presidio Ave,1,443481,110136
9152,2,5802492,California & Presidio Ave,1,443456,110136
9152,2,5802491,California & Presidio Ave,1,443457,110136
9152,2,5802493,California & Presidio Ave,1,443458,110136
9152,2,5802494,California & Presidio Ave,1,443459,110136
9152,2,5802509,California & Presidio Ave,1,443460,110136
9152,2,5802512,California & Presidio Ave,1,443462,110136
9152,2,5802516,California & Presidio Ave,1,443464,110136
9152,2,5802520,California & Presidio Ave,1,443465,110136
9152,2,5802523,California & Presidio Ave,1,443466,110136
9152,2,5802526,California & Presidio Ave,1,443467,110136
9152,2,5802530,California & Presidio Ave,1,443468,110136
9152,1,5802247,California & Presidio Ave,1,443445,110136
9152,1,5802246,California & Presidio Ave,1,443428,110136
9152,1,5802245,California & Presidio Ave,1,443446,110136
9152,1,5802244,California & Presidio Ave,1,443442,110136
9152,1,5802243,California & Presidio Ave,1,443440,110136
9152,1,5802242,California & Presidio Ave,1,443444,110136
9152,1,5802241,California & Presidio Ave,1,443431,110136
9152,1,5802240,California & Presidio Ave,1,443449,110136
9152,1,5802239,California & Presidio Ave,1,443443,110136
9152,1,5802363,California & Presidio Ave,1,443434,110136
9152,1,5802238,California & Presidio Ave,1,443448,110136
9152,1,5802361,California & Presidio Ave,1,443433,110136
9152,1,5802248,California & Presidio Ave,1,443441,110136
9152,1,5802252,California & Presidio Ave,1,443439,110136
9152,1,5802251,California & Presidio Ave,1,443447,110136
9152,1,5802362,California & Presidio Ave,1,443438,110136
9152,1,5802364,California & Presidio Ave,1,443450,110136
9152,3,5802741,Downtown,1,443469,110137
9152,3,5802742,Downtown,1,443470,110137
9152,3,5802743,Downtown,1,443471,110137
9152,3,5802744,Downtown,1,443472,110137
9152,3,5802745,Downtown,1,443469,110137
9152,3,5802746,Downtown,1,443470,110137
9152,2,5802522,Downtown,1,443462,110137
9152,2,5802524,Downtown,1,443456,110137
9152,2,5802525,Downtown,1,443463,110137
9152,2,5802527,Downtown,1,443457,110137
9152,2,5802528,Downtown,1,443464,110137
9152,2,5802529,Downtown,1,443460,110137
9152,2,5802531,Downtown,1,443461,110137
9152,2,5802532,Downtown,1,443458,110137
9152,2,5802533,Downtown,1,443465,110137
9152,2,5802534,Downtown,1,443459,110137
9152,2,5802535,Downtown,1,443462,110137
9152,2,5802536,Downtown,1,443466,110137
9152,2,5802537,Downtown,1,443456,110137
9152,2,5802538,Downtown,1,443463,110137
9152,2,5802539,Downtown,1,443467,110137
9152,2,5802540,Downtown,1,443457,110137
9152,2,5802541,Downtown,1,443464,110137
9152,2,5802542,Downtown,1,443460,110137
9152,3,5802770,Downtown,1,443469,110137
9152,3,5802771,Downtown,1,443476,110137
9152,3,5802773,Downtown,1,443470,110137
9152,3,5802774,Downtown,1,443477,110137
9152,3,5802775,Downtown,1,443473,110137
9152,3,5802777,Downtown,1,443474,110137
9152,3,5802778,Downtown,1,443471,110137
9152,3,5802779,Downtown,1,443478,110137
9152,3,5802780,Downtown,1,443472,110137
9152,3,5802781,Downtown,1,443475,110137
9152,3,5802782,Downtown,1,443479,110137
9152,3,5802783,Downtown,1,443469,110137
9152,3,5802784,Downtown,1,443476,110137
9152,3,5802785,Downtown,1,443480,110137
9152,3,5802786,Downtown,1,443470,110137
9152,3,5802787,Downtown,1,443477,110137
